Id,OpenTime,Open,High,Low,Close,Volume,CloseTime,QuoteAssetVolume,NumberOfTrades,TakerBuyBaseAssetVolume,TakerBuyQuoteAssetVolume,Unused
1804,1658707200000,22577.13,22666.00,21250.00,21310.90,180344.77,1658793599999,3954002948.55,4807238,88021.95,1930051719.27,
1805,1658793600000,21310.90,21347.82,20706.50,21254.67,177817.24,1658879999999,3738774849.36,4545385,87353.46,1836821500.49,
1806,1658880000000,21254.67,23112.63,21042.53,22952.45,210971.20,1658966399999,4614909656.70,5475738,106519.13,2330764840.65,
1807,1658966400000,22954.31,24199.72,22582.13,23842.93,236029.07,1659052799999,5511388547.62,6500034,118170.71,2759524239.02,
1808,1659052800000,23845.25,24442.66,23414.03,23773.75,198298.51,1659139199999,4733780641.31,6221401,100165.61,2391310897.49,
1809,1659139200000,23777.28,24668.00,23502.25,23643.51,151060.13,1659225599999,3634601094.97,4801528,75778.59,1823456271.88,
1810,1659225600000,23644.64,24194.82,23227.31,23293.32,127743.32,1659311999999,3028386330.64,4463721,63737.44,1511326027.22,
1811,1659312000000,23296.36,23509.68,22850.00,23268.01,144210.16,1659398399999,3346371889.65,4775213,71458.40,1658446268.23,
1812,1659398400000,23266.90,23459.89,22654.37,22987.79,158073.28,1659484799999,3631020649.23,5066511,78122.09,1794828205.62,
1813,1659484800000,22985.93,23647.68,22681.22,22818.37,145948.81,1659571199999,3385430753.81,4887642,72355.56,1678928892.75,
1814,1659571200000,22816.91,23223.32,22400.00,22622.98,154854.67,1659657599999,3537434334.43,4966138,76123.82,1739248152.87,
1815,1659657600000,22622.41,23472.86,22586.95,23312.42,175251.70,1659743999999,4046435951.35,5340569,88240.55,2037539950.68,
1816,1659744000000,23313.56,23354.36,22909.52,22954.21,83911.80,1659830399999,1944693656.71,3360228,41438.98,960462308.05,
1817,1659830400000,22954.21,23402.00,22844.62,23174.39,88890.01,1659916799999,2051763044.55,3646643,44744.90,1032885708.18,
1818,1659916800000,23174.39,24245.00,23154.25,23810.00,170958.44,1660003199999,4078052110.54,5892045,85942.30,2050118384.21,
1819,1660003200000,23810.98,23933.25,22865.00,23149.95,143182.51,1660089599999,3347110918.91,5105613,70598.78,1650310502.57,
1820,1660089600000,23151.32,24226.00,22664.69,23954.05,208916.55,1660175999999,4918825599.49,6818207,105046.91,2473680340.32,
1821,1660176000000,23954.05,24918.54,23852.13,23934.39,249759.80,1660262399999,6097813762.90,8269994,125001.91,3051727583.88,
1822,1660262400000,23933.09,24456.50,23583.00,24403.68,174207.57,1660348799999,4175834601.86,6134163,87283.32,2092464530.23,
1823,1660348800000,24401.70,24888.00,24291.22,24441.38,152852.25,1660435199999,3751417148.25,5617859,76352.50,1873989924.20,
1824,1660435200000,24443.06,25047.56,24144.00,24305.24,151206.14,1660521599999,3708565144.90,5473905,75296.97,1847145729.88,
1825,1660521600000,24305.25,25211.32,23773.22,24094.82,242539.55,1660607999999,5894066098.52,7488466,120284.46,2923411975.71,
1826,1660608000000,24093.04,24247.49,23671.22,23854.74,179324.95,1660694399999,4294907691.65,5978567,89812.55,2151240576.23,
1827,1660694400000,23856.15,24446.71,23180.40,23342.66,210668.69,1660780799999,4993659434.24,6901586,105158.88,2493209361.50,
1828,1660780800000,23342.66,23600.00,23111.04,23191.20,144185.97,1660867199999,3375338942.26,6029662,71864.05,1682458592.21,
1829,1660867200000,23191.45,23208.67,20783.57,20834.39,283995.88,1660953599999,6181759252.73,8860928,139601.81,3038568050.68,
1830,1660953600000,20834.39,21382.85,20761.90,21140.07,183041.68,1661039999999,3871242921.22,5723362,91862.59,1943014391.25,
1831,1661040000000,21140.07,21800.00,21069.11,21515.61,159200.68,1661126399999,3405034922.81,5034461,80239.24,1716250543.04,
1832,1661126400000,21516.70,21548.71,20890.18,21399.83,222222.05,1661212799999,4721412016.90,6443370,110925.73,2356921868.62,
1833,1661212800000,21400.75,21684.87,20890.14,21529.12,200967.77,1661299199999,4299812533.94,6333442,101222.30,2165911837.12,
1834,1661299200000,21529.11,21900.00,21145.00,21368.08,174383.22,1661385599999,3744196823.56,5561412,86499.85,1857345193.81,
1835,1661385600000,21368.05,21819.88,21310.15,21559.04,169915.78,1661471999999,3672148286.60,5618785,84555.07,1827390010.17,
1836,1661472000000,21559.04,21886.77,20107.90,20241.05,273811.62,1661558399999,5785149465.10,7587244,135780.73,2869440464.99,
1837,1661558400000,20239.14,20402.93,19800.00,20037.60,162582.46,1661644799999,3269764074.36,5263328,80922.99,1627546028.52,
1838,1661644800000,20037.60,20171.18,19520.00,19555.61,139307.96,1661731199999,2781133881.05,4678693,69363.51,1384969093.77,
1839,1661731200000,19555.61,20433.62,19550.79,20285.73,210509.50,1661817599999,4211334408.99,5840323,105809.86,2116902111.21,
1840,1661817600000,20287.20,20576.25,19540.00,19811.66,256634.36,1661903999999,5157974826.61,6593178,126919.08,2551087936.86,
1841,1661904000000,19813.03,20490.00,19797.94,20050.02,276946.61,1661990399999,5595829094.39,6389133,140474.46,2838456435.82,
1842,1661990400000,20048.44,20208.37,19565.66,20131.46,245289.97,1662076799999,4893158531.78,5937975,121158.49,2417157339.99,
1843,1662076800000,20132.64,20441.26,19755.29,19951.86,245986.60,1662163199999,4946889819.51,5740705,122616.91,2466027768.60,
1844,1662163200000,19950.98,20055.93,19652.72,19831.90,146639.03,1662249599999,2908816275.01,3739909,72556.84,1439326777.59,
1845,1662249600000,19832.45,20029.23,19583.10,20000.30,145588.78,1662335999999,2883227667.20,3838915,72789.26,1441735599.55,
1846,1662336000000,20000.30,20057.27,19633.83,19796.84,222543.01,1662422399999,4404971191.91,4657233,110786.05,2193009371.52,
1847,1662422400000,19795.34,20180.00,18649.51,18790.61,356315.06,1662508799999,6976809188.41,7124384,175781.84,3443135959.02,
1848,1662508800000,18790.61,19464.06,18510.77,19292.84,287394.78,1662595199999,5436827909.20,5597127,142700.96,2700094090.54,
1849,1662595200000,19292.85,19458.25,19012.00,19319.77,262813.28,1662681599999,5057217166.68,6013826,131429.46,2529247772.34,
1850,1662681600000,19320.54,21597.22,19291.75,21360.11,428919.75,1662767999999,8929831332.71,7777214,217979.24,4537141163.99,
1851,1662768000000,21361.62,21810.80,21111.13,21648.34,307997.34,1662854399999,6589753118.84,5615783,154171.04,3298995539.44,
1852,1662854400000,21647.21,21860.00,21350.00,21826.87,280702.55,1662940799999,6064643642.72,4801844,141171.88,3050253458.28,
1853,1662940800000,21826.87,22488.00,21538.51,22395.74,395395.62,1663027199999,8743762682.84,6979539,199489.54,4411479060.20,
1854,1663027200000,22395.44,22799.00,19860.00,20173.57,431915.03,1663113599999,9302239274.40,8126869,217144.54,4679543994.69,
1855,1663113600000,20173.62,20541.48,19617.62,20226.71,340826.40,1663199999999,6886235196.65,6313052,169670.53,3428396493.97,
1856,1663200000000,20227.17,20330.24,19497.00,19701.88,333069.76,1663286399999,6655264974.21,6690974,165652.73,3310217929.74,
1857,1663286400000,19701.88,19890.00,19320.01,19803.30,283791.07,1663372799999,5584012914.11,5120935,141085.21,2776292772.19,
1858,1663372800000,19803.30,20189.00,19748.08,20113.62,179350.24,1663459199999,3578667842.70,3862666,89621.59,1788389852.30,
1859,1663459200000,20112.61,20117.26,19335.62,19416.18,254217.47,1663545599999,5033968947.53,4634096,124480.60,2465062845.97,
1860,1663545600000,19417.45,19686.20,18232.56,19537.02,380512.40,1663631999999,7215196795.66,6820580,189241.29,3589311748.61,
1861,1663632000000,19537.02,19634.62,18711.87,18875.00,324098.33,1663718399999,6206043205.41,5900070,160716.33,3077612901.15,
1862,1663718400000,18874.31,19956.00,18125.98,18461.36,385034.10,1663804799999,7338667639.75,6907777,190299.47,3628361586.91,
1863,1663804800000,18461.36,19550.17,18356.39,19401.63,379321.72,1663891199999,7203741481.48,6251862,190987.32,3627123696.69,
1864,1663891200000,19401.63,19500.00,18531.42,19289.91,385886.92,1663977599999,7330336009.19,5906265,194842.09,3701394516.77,
1865,1663977600000,19288.57,19316.14,18805.34,18920.50,239496.57,1664063999999,4568927983.65,3907636,120501.31,2298979763.31,
1866,1664064000000,18921.99,19180.21,18629.20,18807.38,191191.45,1664150399999,3625136713.92,3714450,94989.40,1801229611.98,
1867,1664150400000,18809.13,19318.96,18680.72,19227.82,439239.22,1664236799999,8356951610.00,5837041,220623.30,4198006044.88,
1868,1664236800000,19226.68,20385.86,18816.32,19079.13,593260.74,1664323199999,11705770260.67,8152473,296727.71,5856646101.50,
1869,1664323200000,19078.10,19790.00,18471.28,19412.82,521385.46,1664409599999,9964460007.30,7357437,260944.38,4988233394.32,
1870,1664409600000,19412.82,19645.52,18843.01,19591.51,406424.93,1664495999999,7868786414.86,5631615,203187.58,3934342925.09,
1871,1664496000000,19590.54,20185.00,19155.36,19422.61,444322.95,1664582399999,8694127253.58,6254203,220029.85,4304848630.33,
1872,1664582400000,19422.61,19484.00,19159.42,19310.95,165625.14,1664668799999,3200350294.53,2470590,82734.18,1598688567.59,
1873,1664668800000,19312.24,19395.91,18920.35,19056.80,206812.47,1664755199999,3970724799.96,3320217,102972.16,1977186000.20,
1874,1664755200000,19057.74,19719.10,18959.68,19629.08,293585.75,1664841599999,5672105805.77,4471910,147383.94,2847846726.24,
1875,1664841600000,19629.08,20475.00,19490.60,20337.82,327012.00,1664927999999,6533428229.85,4871932,165646.26,3309936012.95,
1876,1664928000000,20337.82,20365.60,19730.00,20158.26,312239.75,1665014399999,6275437160.96,4540004,155249.45,3120338866.33,
1877,1665014400000,20158.26,20456.60,19853.00,19960.67,320122.17,1665100799999,6452892402.32,5085004,161557.90,3256881316.72,
1878,1665100800000,19960.67,20068.82,19320.00,19530.09,220874.84,1665187199999,4353681483.99,4324772,109800.50,2164491136.48,
1879,1665187200000,19530.09,19627.38,19237.14,19417.96,102480.10,1665273599999,1995917001.74,2637385,50775.11,988952773.22,
1880,1665273600000,19416.52,19558.00,19316.04,19439.02,113900.83,1665359999999,2215007204.24,2833704,57166.26,1111737800.17,
1881,1665360000000,19439.96,19525.00,19020.25,19131.87,212509.10,1665446399999,4101745483.13,4432688,104849.41,2023908022.74,
1882,1665446400000,19131.87,19268.09,18860.00,19060.00,243473.84,1665532799999,4642843395.60,4792106,121218.68,2311676809.24,
1883,1665532800000,19060.00,19238.31,18965.88,19155.53,213826.27,1665619199999,4086903621.93,4556597,106608.72,2037738508.16,
1884,1665619200000,19155.10,19513.79,18190.00,19375.13,399756.68,1665705599999,7554309475.31,7470896,199869.16,3777964473.26,
1885,1665705600000,19375.58,19951.87,19070.37,19176.93,351634.33,1665791999999,6877621835.23,6688310,175798.37,3438783886.91,
1886,1665792000000,19176.93,19227.68,18975.18,19069.39,113847.64,1665878399999,2178316065.62,3052219,56109.00,1073637476.77,
1887,1665878400000,19068.40,19425.84,19063.74,19262.98,131894.62,1665964799999,2531545363.31,3438605,66536.80,1277129233.66,
1888,1665964800000,19262.98,19676.96,19152.03,19549.86,222813.88,1666051199999,4331666395.60,5162979,111854.01,2174642989.59,
1889,1666051200000,19548.48,19706.66,19091.00,19327.44,260313.08,1666137599999,5065944973.46,5588482,129478.26,2520037025.61,
1890,1666137600000,19327.44,19360.16,19065.97,19123.97,186137.30,1666223999999,3575041318.45,4545820,92346.11,1773769908.89,
1891,1666224000000,19123.35,19347.82,18900.00,19041.92,223530.13,1666310399999,4276025723.99,5391090,110662.16,2117089562.36,
1892,1666310400000,19041.92,19250.00,18650.00,19164.37,269310.76,1666396799999,5126619487.87,5679281,133589.02,2543268174.89,
1893,1666396800000,19164.37,19257.00,19112.72,19204.35,110403.91,1666483199999,2117395641.13,2887106,54134.08,1038228038.71,
1894,1666483200000,19204.29,19695.00,19070.11,19570.40,167057.20,1666569599999,3233393909.20,3939703,84465.80,1635057403.34,
1895,1666569600000,19570.40,19601.15,19157.00,19329.72,256168.14,1666655999999,4957159176.82,5676899,126808.68,2453987281.19,
1896,1666656000000,19330.60,20415.87,19237.00,20080.07,326370.67,1666742399999,6454151276.52,7214687,163350.81,3230612090.87,
1897,1666742400000,20079.02,21020.00,20050.41,20771.59,380492.70,1666828799999,7833551674.49,8512349,190912.96,3930265900.95,
1898,1666828800000,20771.61,20872.21,20200.00,20295.11,328643.58,1666915199999,6771209922.01,7748080,163139.48,3361632657.41,
1899,1666915200000,20295.11,20750.00,20000.09,20591.84,287039.95,1667001599999,5849603405.68,6638096,143078.25,2915977522.58,
1900,1667001600000,20591.84,21085.00,20554.01,20809.67,254881.78,1667087999999,5303038321.46,6255599,127941.56,2662029299.91,
1901,1667088000000,20809.68,20931.21,20515.00,20627.48,192795.61,1667174399999,3994389493.33,4920007,96047.95,1990076844.63,
1902,1667174400000,20627.48,20845.92,20237.95,20490.74,303567.62,1667260799999,6226304300.44,6571526,151222.30,3101777763.86,
1903,1667260800000,20490.74,20700.00,20330.74,20483.62,279932.44,1667347199999,5740102554.92,5971938,139277.95,2856018095.76,
1904,1667347200000,20482.81,20800.00,20048.04,20151.84,373716.27,1667433599999,7633404092.43,7431698,185785.97,3795164791.22,
1905,1667433600000,20151.84,20393.32,20031.24,20207.82,319185.15,1667519999999,6461673165.24,6948227,159939.62,3237968703.46,
1906,1667520000000,20207.12,21302.05,20180.96,21148.52,453694.39,1667606399999,9409862204.99,9249613,227403.71,4716670352.09,
1907,1667606400000,21148.52,21480.65,21080.65,21299.37,245621.99,1667692799999,5240395528.91,5570832,123030.36,2624930077.16,
1908,1667692800000,21299.37,21365.27,20886.13,20905.58,230036.97,1667779199999,4877535058.41,5268210,114034.07,2418047871.81,
1909,1667779200000,20905.58,21069.77,20384.89,20591.13,386977.60,1667865599999,8035052131.59,8344242,191603.32,3978525724.87,
1910,1667865600000,20590.67,20700.88,17166.83,18547.23,760705.36,1667951999999,14758384309.85,14530601,374775.57,7271200924.07,
1911,1667952000000,18545.38,18587.76,15588.00,15922.81,731926.93,1668038399999,12737719697.39,13605474,358702.79,6245795114.51,
1912,1668038400000,15922.68,18199.00,15754.26,17601.15,608448.36,1668124799999,10323294543.88,12719887,302898.85,5141663571.36,
1913,1668124800000,17602.45,17695.00,16361.60,17070.31,393552.86,1668211199999,6725273822.84,9900073,197414.70,3374092512.56,
1914,1668211200000,17069.98,17119.10,16631.39,16812.08,167819.96,1668297599999,2827930561.01,5046837,83267.92,1403236127.92,
1915,1668297600000,16813.16,16954.28,16229.00,16329.85,184960.79,1668383999999,3074280132.05,5382834,91914.45,1527844645.63,
1916,1668384000000,16331.78,17190.00,15815.21,16619.46,380210.78,1668470399999,6273920325.34,9215128,189502.41,3127495594.21,
1917,1668470400000,16617.72,17134.69,16527.72,16900.57,282461.84,1668556799999,4758545355.79,7200265,141015.71,2375750102.42,
1918,1668556800000,16900.57,17015.92,16378.61,16662.76,261493.41,1668643199999,4362538338.57,6297404,129644.72,2162757428.72,
1919,1668643200000,16661.61,16751.00,16410.74,16692.56,228038.98,1668729599999,3785204632.01,5352083,113347.40,1881536908.07,
1920,1668729600000,16692.56,17011.00,16546.04,16700.45,214224.18,1668815999999,3588467560.37,5114799,106366.36,1781845353.09,
1921,1668816000000,16699.43,16822.41,16553.53,16700.68,104963.16,1668902399999,1747627888.13,3142123,52397.34,872445362.13,
1922,1668902400000,16700.68,16753.33,16180.00,16280.23,154842.13,1668988799999,2561165772.50,4557344,75959.11,1256443330.04,
1923,1668988800000,16279.50,16319.00,15476.00,15781.29,324097.00,1669075199999,5188798317.00,7440871,159995.46,2561914108.92,
1924,1669075200000,15781.29,16315.00,15616.63,16226.94,239548.07,1669161599999,3823612603.80,6276097,119384.47,1905917090.27,
1925,1669161600000,16227.96,16706.00,16160.20,16603.11,264927.70,1669247999999,4368042618.50,6260616,132804.38,2189676204.37,
1926,1669248000000,16603.11,16812.63,16458.05,16598.95,206565.92,1669334399999,3431724405.65,5031851,103203.32,1714660566.88,
1927,1669334400000,16599.55,16666.00,16342.81,16522.14,182089.50,1669420799999,3003553172.23,4396465,90187.56,1487718711.08,
1928,1669420800000,16521.35,16701.99,16385.00,16458.57,181804.82,1669507199999,3011990387.65,3817130,89646.23,1485219997.26,
1929,1669507200000,16457.61,16600.00,16401.00,16428.78,162025.48,1669593599999,2679048565.52,3362221,80097.04,1324406073.67,
1930,1669593600000,16428.77,16487.04,15995.27,16212.91,252695.40,1669679999999,4096398587.36,5570407,125766.81,2038825206.54,
1931,1669680000000,16212.18,16548.71,16100.00,16442.53,248106.25,1669766399999,4072651067.00,5206638,123715.14,2030827592.49,
1932,1669766400000,16442.91,17249.00,16428.30,17163.64,303019.81,1669852799999,5123595199.51,6519330,151764.57,2566042183.00,
1933,1669852800000,17165.53,17324.00,16855.01,16977.37,232818.18,1669939199999,3972607179.87,5097720,116018.89,1979692808.01,
1934,1669939200000,16978.00,17105.73,16787.85,17092.74,202372.21,1670025599999,3432385161.66,4305515,99556.14,1688510144.19,
1935,1670025600000,17092.13,17188.98,16858.74,16885.20,154542.57,1670111999999,2622504252.87,3308694,76214.57,1293351463.16,
1936,1670112000000,16885.20,17202.84,16878.25,17105.70,178619.13,1670198399999,3040020095.05,3948990,89359.35,1520945572.08,
1937,1670198400000,17106.65,17424.25,16867.00,16966.35,233703.29,1670284799999,4015334796.60,5138207,115508.20,1984551471.32,
1938,1670284800000,16966.35,17107.01,16906.37,17088.96,218730.77,1670371199999,3717926010.34,4416864,108449.54,1843473774.59,
1939,1670371200000,17088.96,17142.21,16678.83,16836.64,220657.41,1670457599999,3723206794.31,4284989,107803.05,1819002376.49,
1940,1670457600000,16836.64,17299.00,16733.49,17224.10,236417.98,1670543999999,4009427525.03,4520282,117238.76,1988377121.42,
1941,1670544000000,17224.10,17360.00,17058.21,17128.56,238422.06,1670630399999,4097973425.70,4282003,118031.91,2028743141.41,
1942,1670630400000,17128.56,17227.72,17092.00,17127.49,140573.98,1670716799999,2411933258.85,3032257,70355.34,1207126756.22,
1943,1670716800000,17127.49,17270.99,17071.00,17085.05,155286.48,1670803199999,2663686104.08,3260722,77740.37,1333501724.91,
1944,1670803200000,17085.05,17241.89,16871.85,17209.83,226227.50,1670889599999,3844787581.48,4463916,112286.94,1908405023.88,
1945,1670889600000,17208.93,18000.00,17080.14,17774.70,284462.91,1670975999999,4983896040.38,6242080,143922.85,2521692886.97,
1946,1670976000000,17775.82,18387.95,17660.94,17803.15,266681.22,1671062399999,4779915721.48,5743730,133308.11,2389606669.96,
1947,1671062400000,17804.01,17854.82,17275.51,17356.34,223701.97,1671148799999,3923378677.83,4789226,110193.64,1932609296.71,
1948,1671148800000,17356.96,17531.73,16527.32,16632.12,253379.04,1671235199999,4308933187.66,5703001,123374.83,2098188985.01,
1949,1671235200000,16631.50,16796.82,16579.85,16776.52,144825.67,1671321599999,2417851422.21,3905843,72289.66,1206885683.57,
1950,1671321600000,16777.54,16863.26,16663.07,16738.21,112619.32,1671407999999,1884666030.10,3369193,55539.13,929480021.40,
1951,1671408000000,16739.00,16815.99,16256.30,16438.88,179094.28,1671494399999,2981094033.01,4681887,87610.24,1458309480.75,
1952,1671494400000,16438.88,17061.27,16397.20,16895.56,248808.92,1671580799999,4176995653.55,5945803,124217.39,2085423621.74,
1953,1671580800000,16896.15,16925.00,16723.00,16824.67,156810.96,1671667199999,2638528723.74,4375570,77675.36,1307019850.06,
1954,1671667200000,16824.68,16868.52,16559.85,16821.43,176044.27,1671753599999,2949612072.05,4678640,87573.90,1467281598.72,
1955,1671753600000,16821.90,16955.14,16731.13,16778.50,161612.01,1671839999999,2720021933.98,4561020,81034.19,1363871435.61,
1956,1671840000000,16778.52,16869.99,16776.62,16836.12,100224.29,1671926399999,1686757294.99,3076985,49578.22,834395051.27,
1957,1671926400000,16835.73,16857.96,16721.00,16832.11,125441.07,1672012799999,2108857873.19,3570157,62073.54,1043560797.07,
1958,1672012800000,16832.11,16944.52,16791.00,16919.39,124564.01,1672099199999,2099037538.63,3915571,61741.18,1040420821.23,
1959,1672099200000,16919.39,16972.83,16592.37,16706.36,173749.59,1672185599999,2918379509.53,5047628,86096.59,1446098274.57,
1960,1672185600000,16706.06,16785.19,16465.33,16547.31,193037.57,1672271999999,3210894236.81,5465468,96118.19,1598767893.17,
1961,1672272000000,16547.32,16664.41,16488.91,16633.47,160998.47,1672358399999,2671665748.08,4553877,80977.62,1343799863.00,
1962,1672358400000,16633.47,16677.35,16333.00,16607.48,164916.31,1672444799999,2726831056.73,4310415,82170.47,1358631100.76,
1963,1672444800000,16607.48,16644.09,16470.00,16542.40,114490.43,1672531199999,1897047504.92,3344374,57021.07,944834393.34,
1964,1672531200000,16541.77,16628.00,16499.01,16616.75,96925.41,1672617599999,1604793789.68,3218355,48548.78,803841673.84,
1965,1672617600000,16617.17,16799.23,16548.70,16672.87,121888.57,1672703999999,2034683215.27,4036118,60925.26,1017074780.69,
1966,1672704000000,16672.78,16778.40,16605.28,16675.18,159541.54,1672790399999,2662765916.33,5097596,79595.76,1328471402.71,
1967,1672790400000,16675.65,16991.87,16652.66,16850.36,220362.19,1672876799999,3709833209.85,6310703,109747.12,1847617011.39,
1968,1672876800000,16850.36,16879.82,16753.00,16831.85,163473.57,1672963199999,2751080253.82,4842014,80959.57,1362471754.05,
1969,1672963200000,16831.85,17041.00,16679.00,16950.65,207401.28,1673049599999,3490305009.69,5388661,103320.23,1738828235.20,
1970,1673049600000,16950.31,16981.91,16908.00,16943.57,104526.57,1673135999999,1770201710.21,3227161,51624.83,874295207.64,
1971,1673136000000,16943.83,17176.99,16911.00,17127.83,135155.90,1673222399999,2291925699.96,4036092,67200.60,1139647002.76,
1972,1673222400000,17127.83,17398.80,17104.66,17178.26,266211.53,1673308799999,4590284350.55,6327667,131748.53,2271681164.80,
1973,1673308800000,17179.04,17499.00,17146.34,17440.66,221382.43,1673395199999,3829247653.73,5448751,109377.46,1891995855.29,
1974,1673395200000,17440.64,18000.00,17315.60,17943.26,262221.61,1673481599999,4586965947.26,5627464,129944.57,2273368097.03,
1975,1673481600000,17943.26,19117.04,17892.05,18846.62,454568.32,1673567999999,8348431207.85,8911373,227295.33,4174813798.38,
1976,1673568000000,18846.62,20000.00,18714.12,19930.01,368615.88,1673654399999,7061633461.44,8021774,183448.89,3515300890.31,
1977,1673654400000,19930.01,21258.00,19888.05,20954.92,393913.75,1673740799999,8183071567.05,8659545,197817.55,4109568162.17,
1978,1673740800000,20952.76,21050.74,20551.01,20871.50,178542.23,1673827199999,3710526606.14,5194354,88310.84,1835436631.70,
1979,1673827200000,20872.99,21474.05,20611.48,21185.65,293078.08,1673913599999,6168654053.04,6856434,145352.67,3059597458.39,
1980,1673913600000,21185.65,21647.45,20841.31,21134.81,275407.74,1673999999999,5840585769.49,6440138,137121.64,2908227174.25,
1981,1674000000000,21132.29,21650.00,20407.15,20677.47,350916.02,1674086399999,7399719195.25,7617173,173174.42,3652037808.32,
1982,1674086400000,20677.47,21192.00,20659.19,21071.59,251385.85,1674172799999,5243024330.01,5819932,124924.23,2605629874.09,
1983,1674172800000,21071.59,22755.93,20861.28,22667.21,338079.14,1674259199999,7256172889.71,7382435,170200.05,3654038898.27,
1984,1674259200000,22666.00,23371.80,22422.00,22783.55,346445.48,1674345599999,7938935168.53,7796520,172663.17,3956916674.40,
1985,1674345600000,22783.35,23078.71,22292.37,22707.88,253577.75,1674431999999,5775552321.54,6603827,125842.92,2866409820.72,
1986,1674432000000,22706.02,23180.00,22500.00,22916.45,293588.38,1674518399999,6704191295.98,7258655,145854.71,3330927704.48,
1987,1674518400000,22917.81,23162.20,22462.93,22632.89,293158.78,1674604799999,6721432962.57,7395584,144239.84,3307407342.14,
1988,1674604800000,22631.94,23816.73,22300.00,23060.94,346042.83,1674691199999,7875590359.12,8060446,172647.90,3929821773.97,
1989,1674691200000,23060.42,23282.47,22850.01,23009.65,288924.44,1674777599999,6664592468.34,7181086,143185.08,3303064271.05,
1990,1674777600000,23009.65,23500.00,22534.88,23074.16,280833.86,1674863999999,6461707755.05,7079096,139699.28,3214623770.85,
1991,1674864000000,23074.16,23189.00,22878.46,23022.60,148115.71,1674950399999,3408985411.32,4181816,73861.84,1700057503.75,
1992,1674950400000,23021.40,23960.54,22967.76,23742.30,295688.79,1675036799999,6941922954.14,7030837,149507.51,3510026672.80,
1993,1675036800000,23743.37,23800.51,22500.00,22826.15,302405.90,1675123199999,7020727239.06,7790224,149096.53,3461492907.17,
1994,1675123200000,22827.38,23320.00,22714.77,23125.13,264649.35,1675209599999,6083858924.54,6798411,133028.13,3058369006.24,
1995,1675209600000,23125.13,23812.66,22760.23,23732.66,310790.42,1675295999999,7212542002.33,7863213,156107.58,3623730152.72,
1996,1675296000000,23731.41,24255.00,23363.27,23488.94,364177.21,1675382399999,8673696845.81,9102300,181814.20,4330715913.91,
1997,1675382400000,23489.33,23715.70,23204.62,23431.90,332571.03,1675468799999,7806490899.91,8007846,166143.33,3900042090.52,
1998,1675468800000,23431.90,23587.78,23253.96,23326.84,166126.47,1675555199999,3886777607.80,4852404,81863.93,1915443497.69,
1999,1675555200000,23327.66,23433.33,22743.00,22932.91,209251.34,1675641599999,4842463016.83,5903916,103885.22,2404286621.12,
2000,1675641600000,22932.91,23158.25,22628.13,22762.52,265371.61,1675727999999,6076050768.12,6956395,132350.53,3030470974.62,
2001,1675728000000,22762.52,23350.25,22745.78,23240.46,308006.72,1675814399999,7085929136.46,8293878,154613.25,3557209786.52,
2002,1675814400000,23242.42,23452.00,22665.85,22963.00,280056.31,1675900799999,6457585647.82,7896433,138627.73,3196783919.63,
2003,1675900800000,22961.85,23011.39,21688.00,21796.35,402894.70,1675987199999,9052973327.20,9784291,199309.68,4478800426.30,
2004,1675987200000,21797.83,21938.16,21451.00,21625.19,338591.94,1676073599999,7369456394.91,6993675,167419.67,3644087094.71,
2005,1676073600000,21625.19,21906.32,21599.78,21862.55,177021.58,1676159999999,3842000897.80,4207940,87937.96,1908638569.78,
2006,1676160000000,21862.02,22090.00,21630.00,21783.54,204435.65,1676246399999,4469822441.44,4561903,101194.35,2212545781.09,
2007,1676246400000,21782.37,21894.99,21351.07,21773.97,295730.77,1676332799999,6404813758.27,6503611,147221.39,3188732830.20,
2008,1676332800000,21774.63,22319.08,21532.77,22199.84,361958.40,1676419199999,7938385476.79,7695927,182006.72,3991901041.90,
2009,1676419200000,22199.84,24380.00,22047.28,24324.05,375669.16,1676505599999,8604133693.66,8335550,190798.16,4372346767.10,
2010,1676505600000,24322.87,25250.00,23505.25,23517.72,450080.68,1676591999999,11074988148.78,11006793,224396.78,5522891581.33,
2011,1676592000000,23517.72,25021.11,23339.37,24569.97,496813.21,1676678399999,11968532252.06,10895009,249087.95,6001870488.35,
2012,1676678400000,24568.24,24877.00,24430.00,24631.95,216917.25,1676764799999,5339920389.52,6296097,107467.09,2645647445.82,
2013,1676764800000,24632.05,25192.00,24192.57,24271.76,300396.00,1676851199999,7408745406.62,7660484,149680.28,3692030229.98,
2014,1676851200000,24272.51,25121.23,23840.83,24842.20,346938.57,1676937599999,8561226688.07,9808728,174453.04,4305469238.85,
2015,1676937600000,24843.89,25250.00,24148.34,24452.16,376000.83,1677023999999,9280992344.43,10712371,187029.50,4617218785.19,
2016,1677024000000,24450.67,24476.05,23574.69,24182.21,379425.75,1677110399999,9101745945.99,11395957,188203.74,4515001623.44,
2017,1677110400000,24182.21,24599.59,23608.00,23940.20,398400.45,1677196799999,9596083721.51,11396877,198080.68,4771375630.51,
2018,1677196800000,23940.20,24132.35,22841.19,23185.29,343582.57,1677283199999,8087524100.39,11531424,170263.13,4008150118.22,
2019,1677283200000,23184.04,23219.13,22722.00,23157.07,191311.81,1677369599999,4406286300.27,9124568,94440.14,2175283940.90,
2020,1677369600000,23157.07,23689.99,23059.18,23554.85,202323.74,1677455999999,4716158181.23,9506015,101003.39,2354572412.69,
